D:\FCM\sort original MDS42\2021.01.10\OS1 before sort_7.daf
All

Object Number	Area_M02	Aspect Ratio Intensity_M02_Ch02	Height_M02	Intensity_MC_Ch02	Length_M02	Width_M02
1731	9.66666666666667	0.800714261300048	3.66666666666667	1189.85	3.66666666666667	3
1732	7.77777777777778	0.891849382819356	3.33333333333333	653.119047619049	3.33333333333333	3
1733	10.6666666666667	0.783008188490373	4	1175.7380952381	4	3.33333333333333
1734	7.44444444444444	0.484109226134578	3.66666666666667	1546.42857142858	3.66666666666667	2.66666666666667
1735	0	0	0	1093.15625	0	0
1736	7.11111111111111	0.551919290826602	3.33333333333333	2287.11764705883	3.33333333333333	2.66666666666667
1737	0	0	0	867.5	0	0
1738	0	0	0	635.999999999999	0	0
1739	6.55555555555555	0.851630915508747	3	1145.54761904762	3	2.66666666666667
1740	6.33333333333333	0.466015394815837	3.33333333333333	2815.36904761904	3.33333333333333	2
1741	0	0	0	340.071428571429	0	0
1742	10.4444444444444	0.789774407037364	4	1295.03017241379	4	3.33333333333333
1743	4.88888888888889	0.606752859144837	2.66666666666667	1540.83035714286	2.66666666666667	2
1744	7.44444444444444	0.773259115638206	3.33333333333333	1184.68181818182	3.33333333333333	2.66666666666667
1745	8.77777777777778	0.579246103086056	3.66666666666667	1981.91379310344	3.66666666666667	3
1746	0	0	0	472.738095238096	0	0
1747	5.11111111111111	0.747626718788625	2.66666666666667	1269.925	2.66666666666667	2.33333333333333
1748	7	0.570986708280774	3.33333333333333	2353.71982758621	3.33333333333333	2.66666666666667
1749	4.66666666666667	0.676620677494442	2.66666666666667	1620.54166666666	2.66666666666667	2
1750	5.11111111111111	0.826217401166332	2.66666666666667	874.923076923078	2.66666666666667	2.33333333333333
1751	6.88888888888889	0.559662096524988	3.33333333333333	2035.91964285714	3.33333333333333	2.33333333333333
1752	5.22222222222222	0.784832174480491	2.66666666666667	1165.20454545455	2.66666666666667	2.33333333333333
1753	11.6666666666667	0.719081980051492	4.33333333333333	1337.59051724138	4.33333333333333	3.33333333333333
1754	0	0	0	178.894117647067	0	0
1755	6.88888888888889	0.675654630534177	3.33333333333333	2344.06465517242	3.33333333333333	2.33333333333333
1756	8.55555555555555	0.834260865757215	3.33333333333333	1025	3.33333333333333	3
1757	6.11111111111111	0.784863035213572	2.66666666666667	1208.64732142857	2.66666666666667	2.66666666666667
1758	5.44444444444444	0.645984339181338	2.66666666666667	1601.91071428571	2.66666666666667	2.33333333333333
1759	6.11111111111111	0.612435974030874	3	1146.51	3	2.33333333333333
1760	9.11111111111111	0.775650822136597	3.33333333333333	4395.4074074074	3.33333333333333	3.33333333333333
1761	6.66666666666667	0.65315156395542	3	1757.85714285714	3	2.66666666666667
1762	5.33333333333333	0.480630062361461	2.66666666666667	899.262931034484	2.66666666666667	2.33333333333333
1763	10.5555555555556	0.820065075552606	3.66666666666667	1689.83035714286	3.66666666666667	3.33333333333333
1764	12.5555555555556	0.343612479969891	5.33333333333333	2873.44827586208	5.33333333333333	3
1765	7.11111111111111	0.770328217015464	3	1649.78017241379	3	2.66666666666667
1766	10.2222222222222	0.456834397169804	4	3876.97443181817	4	3.33333333333333
1767	4.66666666666667	0.771576701092178	2.33333333333333	1273	2.33333333333333	2.33333333333333
1768	7.66666666666667	0.610378339591847	3.33333333333333	2090.16810344827	3.33333333333333	2.66666666666667
1769	9.55555555555555	0.511435507825722	4.33333333333333	2188.62837837839	4.33333333333333	2.66666666666667
1770	8.33333333333333	0.740546044463747	3.33333333333333	2705.94396551724	3.33333333333333	3
1771	7.33333333333333	0.606119501154138	3	3270.328125	3	3
1772	0	0	0	928.65322580645	0	0
1773	8.11111111111111	0.754428578969995	3.66666666666667	3112.94285714287	3.66666666666667	2.66666666666667
1774	5	0.697262883972205	2.33333333333333	1461.79347826087	2.33333333333333	2.33333333333333
1775	10.2222222222222	0.524838102217157	4	4125.96726190476	4	3.33333333333333
1776	5.88888888888889	0.745025572264789	3	1052.34259259259	3	2.33333333333333
1777	5.33333333333333	0.7116156784606	2.66666666666667	1394.98333333334	2.66666666666667	2.33333333333333
1778	6.88888888888889	0.693748876675511	3.33333333333333	1655.73275862069	3.33333333333333	2.33333333333333
1779	5.11111111111111	0.852047887789803	2.66666666666667	801.064655172416	2.66666666666667	2.33333333333333
1780	5.11111111111111	0.721731815901483	2.66666666666667	1013.825	2.66666666666667	2.33333333333333
1781	7.44444444444444	0.689254654515734	3.33333333333333	1307.53125	3.33333333333333	2.66666666666667
1782	5.66666666666667	0.691670721998587	2.66666666666667	845.490384615383	2.66666666666667	2.33333333333333
1783	0	0	0	452.071428571428	0	0
1784	0	0	0	599.11	0	0
1785	7.88888888888889	0.367839769993115	4	2751.00862068965	4	2.33333333333333
1786	11.6666666666667	0.613065188645359	4.33333333333333	4498.56418918921	4.33333333333333	3.33333333333333
1787	9.66666666666667	0.572034905213208	4	1658.7109375	4	2.66666666666667
1788	6.55555555555555	0.920581544974925	3	581.700000000001	3	2.66666666666667
1789	9.11111111111111	0.344134456418308	4.33333333333333	2714.89655172414	4.33333333333333	2.33333333333333
1790	4.77777777777778	0.550859935775748	2.66666666666667	1744.95238095238	2.66666666666667	2
1791	11.6666666666667	0.608950513019375	4.33333333333333	2296.32692307692	4.33333333333333	3
1792	5.11111111111111	0.854311027609702	2.66666666666667	1065.35714285714	2.66666666666667	2.33333333333333
1793	7.66666666666667	0.565296050988718	3.33333333333333	2749.55208333332	3.33333333333333	2.66666666666667
1794	7	0.490446575731115	3.33333333333333	2534.36	3.33333333333333	2.33333333333333
1795	2.77777777777778	0.981009174010699	1.66666666666667	1017.74431818182	1.66666666666667	1.66666666666667
1796	0	0	0	764.559523809526	0	0
1797	5.33333333333333	0.573711058934549	3	1759.25657894737	3	2
1798	8.55555555555555	0.789225437821162	3.33333333333333	2912.98828125	3.33333333333333	3
1799	7.66666666666667	0.641197016995591	3.33333333333333	2594.96551724139	3.33333333333333	2.66666666666667
1800	0	0	0	890.456521739129	0	0
1801	5.66666666666667	0.786143172628266	3	1181.26923076923	3	2.33333333333333
1802	0	0	0	525.464285714286	0	0
1803	5.88888888888889	0.690303552926109	3	1375.75	3	2.33333333333333
1804	0	0	0	1235.17672413793	0	0
1805	4.77777777777778	0.673056409955022	2.66666666666667	1287.56	2.66666666666667	2
1806	6.33333333333333	0.756569206806789	3	1227.55357142857	3	2.66666666666667
1807	3.66666666666667	0.907735120468644	2	1370	2	2
1808	7.66666666666667	0.646455060867154	3.33333333333333	2692.51339285715	3.33333333333333	2.66666666666667
1809	7.11111111111111	0.919007951469737	3	840.919642857145	3	2.66666666666667
1810	0	0	0	945.350694444449	0	0
1811	0	0	0	1144.52976190476	0	0
1812	5.66666666666667	0.71144469492021	3	1064	3	2.33333333333333
1813	6.44444444444444	0.503211042668539	3.33333333333333	2105.50892857143	3.33333333333333	2.33333333333333
1814	10.6666666666667	0.452800690310341	4.33333333333333	2756.91810344828	4.33333333333333	3
1815	5.22222222222222	0.690347816453735	2.66666666666667	1852.07142857143	2.66666666666667	2.33333333333333
1816	7	0.480263711929873	3.66666666666667	2647.60714285715	3.66666666666667	2.33333333333333
1817	8.77777777777778	0.439777178614163	4.66666666666667	1979.97794117647	4.66666666666667	2.33333333333333
1818	15.1111111111111	0.493494099770113	5.66666666666667	2992.86309523806	5.66666666666667	3.33333333333333
1819	8	0.864037489646566	3.33333333333333	2690.0390625	3.33333333333333	3
1820	5.77777777777778	0.900959437035834	2.66666666666667	758.952380952379	2.66666666666667	2.33333333333333
1821	6.88888888888889	0.874676588329852	3	938.178571428572	3	3
1822	6.88888888888889	0.871939872160883	3.33333333333333	892.500000000001	3.33333333333333	2.66666666666667
1823	0	0	0	436.000000000001	0	0
1824	5.77777777777778	0.90974123283811	2.66666666666667	1297.71428571428	2.66666666666667	2.66666666666667
1825	7	0.780107754796566	3.33333333333333	947.345238095236	3.33333333333333	2.66666666666667
1826	0	0	0	850.499999999999	0	0
1827	6.33333333333333	0.802129341977747	3	2343.94999999999	3	2.66666666666667
1828	8.11111111111111	0.499825783308588	3.66666666666667	3128.66	3.66666666666667	2.66666666666667
1829	6.22222222222222	0.764258164834453	3	1336.71428571429	3	2.33333333333333
1830	0	0	0	769.724137931036	0	0
1831	7.44444444444444	0.607922519452059	3.33333333333333	2092.58653846154	3.33333333333333	2.66666666666667
1832	3.22222222222222	0.564587277563011	2	560.89423076923	2	2
1833	0	0	0	413.333333333334	0	0
1834	10.1111111111111	0.470071226808674	4.33333333333333	3143.69999999999	4.33333333333333	2.66666666666667
1835	6.88888888888889	0.490714992073428	3.33333333333333	3133.94999999999	3.33333333333333	2.33333333333333
1836	6.44444444444444	0.479259807809236	3.33333333333333	1291.40540540541	3.33333333333333	2.33333333333333
1837	4.66666666666667	0.529046989145111	3	1262.24000000001	3	1.66666666666667
1838	4	0.731528467408642	2.33333333333333	1061.60119047619	2.33333333333333	2
1839	5.22222222222222	0.86032772711692	2.66666666666667	1713	2.66666666666667	2.33333333333333
1840	5.22222222222222	0.754368737350726	2.33333333333333	1869.75862068965	2.33333333333333	2.33333333333333
1841	3.11111111111111	0.787181864361433	2	912.25	2	1.66666666666667
1842	3.55555555555556	0.735486310791508	2.33333333333333	676.403846153846	2.33333333333333	1.66666666666667
1843	2.55555555555556	0.568214264600856	2	271.269230769231	2	1.33333333333333
1844	7	0.726933993157552	3	3306.75862068965	3	2.66666666666667
1845	0	0	0	207.586206896552	0	0
1846	5.22222222222222	0.766982483815235	2.66666666666667	1479.63461538461	2.66666666666667	2.33333333333333
1847	16.6666666666667	0.691734275202634	4.66666666666667	4839.43918918917	4.66666666666667	4.33333333333333
1848	9	0.695066847449542	3.66666666666667	1157.78571428572	3.66666666666667	3
1849	8.55555555555555	0.777036135675651	3.33333333333333	1807.72413793104	3.33333333333333	3
1850	13	0.832395553904438	4.33333333333333	4506.50416666667	4.33333333333333	4
1851	12.2222222222222	0.0738085744680137	17	4177.60317460286	17	3.66666666666667
1852	9.44444444444444	0.522784479238563	3.66666666666667	3575.63750000001	3.66666666666667	3
1853	14.7777777777778	0.41381767698964	5.33333333333333	3888.39236111108	5.33333333333333	3.33333333333333
1854	9.55555555555555	0.387205375879154	4	4146.86206896552	4	3
1855	5.55555555555555	0.669641516927296	2.66666666666667	1364.90178571429	2.66666666666667	2.33333333333333
1856	6.88888888888889	0.471832813691524	3.66666666666667	2289.76785714286	3.66666666666667	2.33333333333333
1857	6	0.471585899992132	3.33333333333333	2000.74038461539	3.33333333333333	2
1858	4.77777777777778	0.802808304531209	2.66666666666667	1462.37931034482	2.66666666666667	2
1859	9	0.647693191115494	3.33333333333333	1909.93103448276	3.33333333333333	3.33333333333333
1860	7.22222222222222	0.69396358003948	3	2889.6796875	3	2.66666666666667
1861	5.88888888888889	0.626611795464934	3	1182.17307692308	3	2.33333333333333
1862	14.3333333333333	0.351889020450441	6.33333333333333	5342.78787878788	6.33333333333333	2.66666666666667
1863	17	0.343149180184245	6.33333333333333	5894.32432432435	6.33333333333333	3.66666666666667
1864	6.77777777777778	0.854851936647086	3	785.880952380955	3	2.66666666666667
1865	5.33333333333333	0.528087555145681	3	1107.28571428572	3	2
1866	8.88888888888889	0.678249101485426	3.66666666666667	1566.625	3.66666666666667	3
1867	9.66666666666667	0.737339120990536	3.66666666666667	1337.75	3.66666666666667	3
1868	8.55555555555555	0.810262497288052	3.33333333333333	1526.50000000001	3.33333333333333	3
1869	11	0.747219991915282	4	1219.34868421052	4	3.33333333333333
1870	6.44444444444444	0.430181003241017	3.33333333333333	2026.67672413793	3.33333333333333	2.33333333333333
1871	8.77777777777778	0.50516374895096	3.33333333333333	3237.80882352942	3.33333333333333	3.33333333333333
1872	5.44444444444444	0.594359094061421	3	1424.80603448276	3	2
1873	5.77777777777778	0.725734376001782	3	532.312500000001	3	2.33333333333333
1874	0	0	0	607.721590909092	0	0
1875	17.8888888888889	0.503309408690371	5.66666666666667	3001.02500000001	5.66666666666667	4
1876	4.88888888888889	0.972332414656637	2.33333333333333	1131.62053571428	2.33333333333333	2.33333333333333
1877	8.88888888888889	0.922847755814904	3.33333333333333	1245.4	3.33333333333333	3.33333333333333
1878	8.44444444444444	0.746767706787393	3.33333333333333	1102.84615384616	3.33333333333333	3
1879	4.11111111111111	0.651089362299546	2.33333333333333	1307.75	2.33333333333333	2
1880	4.88888888888889	0.659138213641995	2.66666666666667	2481.5	2.66666666666667	2
1881	5.77777777777778	0.876460887429351	2.66666666666667	1079.85714285714	2.66666666666667	2.66666666666667
1882	6.55555555555555	0.47768678612425	3.33333333333333	2361.56985294118	3.33333333333333	2.33333333333333
1883	5.22222222222222	0.578585721559304	3	1589.3125	3	2
1884	6.55555555555555	0.903476477710414	2.66666666666667	1014.59523809524	2.66666666666667	2.66666666666667
1885	9.22222222222222	0.442137562812814	4	3559.3103448276	4	3
1886	5.66666666666667	0.650199609799585	2.66666666666667	1797.55555555556	2.66666666666667	2.66666666666667
1887	6.22222222222222	0.81278299204249	3	2787.16071428572	3	2.66666666666667
1888	10.2222222222222	0.243656856146383	5.66666666666667	3311.56896551725	5.66666666666667	2.33333333333333
1889	9.33333333333333	0.522251507895713	4	1736.96428571429	4	2.66666666666667
1890	7.33333333333333	0.474575662945303	3.66666666666667	2138.81896551725	3.66666666666667	2.33333333333333
1891	5.11111111111111	0.859084787308433	2.33333333333333	990.214285714285	2.33333333333333	2.33333333333333
1892	7.77777777777778	0.740435440202848	3.33333333333333	2243.11637931034	3.33333333333333	2.66666666666667
1893	4	0.767547031576417	2.66666666666667	880	2.66666666666667	1.66666666666667
1894	5.11111111111111	0.906818169419044	2.33333333333333	3084.09615384617	2.33333333333333	2.33333333333333
1895	0	0	0	353.369047619048	0	0
1896	8.33333333333333	0.509989654827045	3.66666666666667	2900.17857142857	3.66666666666667	2.66666666666667
1897	8.22222222222222	0.775410701059154	3.33333333333333	1348.16216216216	3.33333333333333	3
1898	5	0.740092717301318	2.66666666666667	1038.23809523809	2.66666666666667	2.33333333333333
1899	8.11111111111111	0.532877552288648	3.66666666666667	2328.12857142858	3.66666666666667	2.66666666666667
1900	5	0.620441022674055	2.66666666666667	1563.0775862069	2.66666666666667	2.33333333333333
1901	5.55555555555555	0.923290275042158	2.66666666666667	3871.98214285713	2.66666666666667	2.33333333333333
1902	4.22222222222222	0.757211025162787	2.33333333333333	1152.51724137931	2.33333333333333	2
1903	7.11111111111111	0.759325419056092	3.33333333333333	1307.60344827587	3.33333333333333	2.66666666666667
1904	5.77777777777778	0.785589422626401	2.66666666666667	2401	2.66666666666667	2.33333333333333
1905	14.4444444444444	0.677681038345467	5	1444.66666666666	5	3.66666666666667
1906	6	0.586681348834914	2.66666666666667	1412.81818181818	2.66666666666667	2.66666666666667
1907	4.88888888888889	0.822396639189563	2.33333333333333	1114.97916666667	2.33333333333333	2.33333333333333
1908	5.88888888888889	0.600459755579358	3	1172.0625	3	2.33333333333333
1909	0	0	0	562.75	0	0
1910	5.77777777777778	0.919932200909544	2.66666666666667	966.291666666666	2.66666666666667	2.66666666666667
1911	8.44444444444444	0.649173241292407	3.66666666666667	1388.13793103449	3.66666666666667	2.66666666666667
1912	8.77777777777778	0.583986813693842	3.66666666666667	2369.79310344827	3.66666666666667	3
1913	10	0.347694901125368	4.66666666666667	2683.04807692307	4.66666666666667	2.66666666666667
1914	0	0	0	840.828571428573	0	0
1915	7.55555555555555	0.769513332366671	3	1603.875	3	3
1916	5.11111111111111	0.817260150049264	2.33333333333333	1344.73214285715	2.33333333333333	2.33333333333333
1917	5.88888888888889	0.928415023367454	2.66666666666667	2332.70238095239	2.66666666666667	2.66666666666667
1918	6.44444444444444	0.740497554007974	2.66666666666667	2115.54310344828	2.66666666666667	2.66666666666667
1919	14.3333333333333	0.818888559968356	4.66666666666667	1093.6935483871	4.66666666666667	4
1920	7.11111111111111	0.477049702990705	3.33333333333333	2636	3.33333333333333	2.33333333333333
1921	7.55555555555555	0.507857799057765	3.66666666666667	1816.58035714285	3.66666666666667	2.66666666666667
1922	8.44444444444444	0.601149533834663	3.33333333333333	3752.24568965517	3.33333333333333	3
1923	0	0	0	456.863095238095	0	0
1924	7.77777777777778	0.865618993919503	3	1535	3	3
1925	6.22222222222222	0.735632573639418	3	1860.04464285715	3	2.66666666666667
1926	6.33333333333333	0.471979049843382	3.33333333333333	1572.71428571428	3.33333333333333	2.33333333333333
1927	5.22222222222222	0.8364191865238	2.66666666666667	1083.65476190476	2.66666666666667	2.33333333333333
1928	6.11111111111111	0.616457755231042	3	3934.26506024099	3	2.33333333333333
1929	0	0	0	1437.27419354838	0	0
1930	16	0.644118809714117	5	2428.98706896552	5	4
1931	8.88888888888889	0.884312255851923	3.33333333333333	877.883928571429	3.33333333333333	3
1932	6.22222222222222	0.723801041818298	3	1247.30434782609	3	2.66666666666667
1933	0	0	0	412.095238095238	0	0
1934	6.22222222222222	0.526769888586764	3	1683.98214285715	3	2.33333333333333
1935	7	0.559927236500389	3.33333333333333	1847.44827586206	3.33333333333333	2.66666666666667
1936	0	0	0	489.571428571429	0	0
1937	0	0	0	479.089285714286	0	0
1938	12.4444444444444	0.658443833816126	4.33333333333333	3431.44230769231	4.33333333333333	3.66666666666667
1939	5.88888888888889	0.625414982467767	3	1513.36637931035	3	2.33333333333333
1940	0	0	0	382.988095238094	0	0
1941	18.6666666666667	0.284947126090928	7	1184.425	7	5
1942	6.88888888888889	0.931751302327055	3	2625.06451612902	3	3
1943	7.66666666666667	0.518908767292716	3.33333333333333	3308.60958904103	3.33333333333333	2.66666666666667
1944	6.77777777777778	0.899534370509185	3	928.40384615385	3	2.66666666666667
1945	6.66666666666667	0.479024906064678	3.33333333333333	2360.5	3.33333333333333	2.33333333333333
1946	6.88888888888889	0.641919633996183	3	2190.30172413793	3	2.66666666666667
1947	5.88888888888889	0.816183913425188	2.66666666666667	1545.04310344828	2.66666666666667	2.66666666666667
1948	0	0	0	920.596283783769	0	0
1949	9	0.836292390479177	3.33333333333333	1272.25	3.33333333333333	3
1950	5.22222222222222	0.783603242029574	2.66666666666667	930.014999999999	2.66666666666667	2
1951	6	0.674458164512405	3	1358.25	3	2.33333333333333
1952	8.88888888888889	0.534638215308776	3.66666666666667	2418.36428571429	3.66666666666667	3
1953	8.22222222222222	0.653069378733783	3.66666666666667	3827.78333333332	3.66666666666667	3
1954	7.77777777777778	0.859055604424589	3	1036.07738095238	3	3
1955	5.55555555555555	0.842017444139166	2.66666666666667	1837.28448275863	2.66666666666667	2.33333333333333
1956	6.66666666666667	0.640195714090084	3.33333333333333	1787.93534482759	3.33333333333333	2.66666666666667
1957	4.11111111111111	0.466010448518978	3	410.11111111111	3	1.66666666666667
1958	5	0.76273145690664	2.66666666666667	1537.70833333333	2.66666666666667	2.33333333333333
1959	6.77777777777778	0.728130910656794	3	1544.875	3	2.66666666666667
1960	8.88888888888889	0.580956116067682	3.66666666666667	3944.625	3.66666666666667	3
1961	6.77777777777778	0.529669130020141	3.33333333333333	1655.66666666667	3.33333333333333	2.33333333333333
1962	4.44444444444444	0.904520278450302	2.33333333333333	2082.66379310345	2.33333333333333	2
1963	0	0	0	425.980769230769	0	0
1964	7	0.963514096861709	3	857.046875000002	3	2.66666666666667
1965	9.66666666666667	0.820581467439302	3.66666666666667	2157.61111111108	3.66666666666667	3.33333333333333
1966	6	0.576803829159906	3	1798.5	3	2.33333333333333
1967	8.33333333333333	0.740537072755223	3.33333333333333	2339.98275862068	3.33333333333333	3
1968	7	0.673256826962884	3.33333333333333	1395.45833333334	3.33333333333333	2.66666666666667
1969	6.44444444444444	0.578166973113796	3.33333333333333	1676.4921875	3.33333333333333	2.33333333333333
1970	6.11111111111111	0.590402341693048	3	2075	3	2.33333333333333
1971	8	0.576896100484131	3.66666666666667	6118.23076923075	3.66666666666667	2.66666666666667
1972	4.11111111111111	0.791145842337029	2.33333333333333	1136.4	2.33333333333333	2
1973	4	0.529814413198284	2.66666666666667	545.51923076923	2.66666666666667	1.66666666666667
1974	8.88888888888889	0.54279933994302	4	1750.19642857143	4	2.66666666666667
1975	6.11111111111111	0.668208249274364	3	2411.96634615385	3	2.33333333333333
1976	0	0	0	214.925925925926	0	0
1977	5.22222222222222	0.78911663105294	2.66666666666667	1075.63888888889	2.66666666666667	2.33333333333333
1978	9.55555555555555	0.419245275919599	4.33333333333333	2209.67142857143	4.33333333333333	2.66666666666667
1979	6.66666666666667	0.708313072887939	3	1743.93965517241	3	2.66666666666667
1980	2	0.443357662389046	2	281.8515625	2	1
1981	5	0.635663791791952	2.66666666666667	1019.74038461538	2.66666666666667	2.33333333333333
1982	12	0.728463503157136	4	3645.82142857142	4	3.66666666666667
1983	12	0.428499133780799	5	4106	5	3.66666666666667
1984	0	0	0	953.839999999999	0	0
1985	0	0	0	380.214285714285	0	0
1986	4.44444444444444	0.919509274385809	2.33333333333333	1115.25	2.33333333333333	2
1987	13.2222222222222	0.392959179315918	5.33333333333333	4372.05000000001	5.33333333333333	3
1988	7.55555555555555	0.4115296191561	3.66666666666667	3191.19444444443	3.66666666666667	2.33333333333333
1989	5.11111111111111	0.730616151895084	2.66666666666667	2012.49999999999	2.66666666666667	2.33333333333333
1990	5.55555555555555	0.813732821730891	2.66666666666667	1407.89880952381	2.66666666666667	2.33333333333333
1991	4.88888888888889	0.619173592069258	2.66666666666667	1732.27777777777	2.66666666666667	2
1992	6.33333333333333	0.821265421628316	2.66666666666667	1132.6875	2.66666666666667	2.66666666666667
1993	7.55555555555555	0.812851168922199	3	906.785714285715	3	3
1994	8.66666666666667	0.351325079312405	4	3022.15476190475	4	2.66666666666667
1995	0	0	0	1044.375	0	0
1996	6.11111111111111	0.564762744359689	3	2370.40833333333	3	2.33333333333333
1997	7.22222222222222	0.867618698697228	3.33333333333333	980.234375000003	3.33333333333333	2.66666666666667
1998	9.11111111111111	0.533642780688673	3.66666666666667	2920.19230769234	3.66666666666667	2.66666666666667
1999	11.2222222222222	0.873550067224398	4	820.238636363634	4	3.66666666666667
2000	7.66666666666667	0.61406098670727	3.33333333333333	2350.20192307691	3.33333333333333	2.66666666666667
2001	11.5555555555556	0.565360960647851	4	2360.19871794872	4	3.66666666666667
2002	7.33333333333333	0.597297155315481	3.33333333333333	2678.94444444444	3.33333333333333	2.66666666666667
2003	5	0.580895931191053	2.66666666666667	1412.96120689655	2.66666666666667	2
2004	7.33333333333333	0.604890844158808	3.33333333333333	3362.69396551724	3.33333333333333	2.66666666666667
2005	10.5555555555556	0.270352286167251	5	3556.47767857142	5	2.33333333333333
2006	7.33333333333333	0.454842605380729	3.66666666666667	2475.58088235295	3.66666666666667	2.33333333333333
2007	4.66666666666667	0.833971612718077	2.66666666666667	1315.5	2.66666666666667	2
2008	4.44444444444444	0.644551420947526	2.66666666666667	1817.89	2.66666666666667	2
2009	5.66666666666667	0.621433330581856	2.66666666666667	1442.8125	2.66666666666667	2.33333333333333
2010	0	0	0	798.000000000001	0	0
2011	0	0	0	490.678571428571	0	0
2012	6	0.600674237513428	3	1576.37500000003	3	2.33333333333333
2013	6.66666666666667	0.632154117683912	3	1244.8515625	3	2.66666666666667
2014	5.66666666666667	0.621166398438918	3	1682.25431034482	3	2.33333333333333
2015	6.55555555555555	0.6365029302649	3	2952.80357142858	3	2.66666666666667
2016	5.55555555555555	0.797832157826716	2.66666666666667	1787.55555555555	2.66666666666667	2.33333333333333
2017	0	0	0	815.220238095236	0	0
2018	6.66666666666667	0.762279915836355	3	1295.3125	3	2.66666666666667
2019	11.3333333333333	0.454532870947803	4.66666666666667	3742.7195945946	4.66666666666667	3
2020	8.44444444444444	0.466176147054148	3.66666666666667	2365.49305555556	3.66666666666667	3
2021	9.88888888888889	0.496616595882037	4.66666666666667	5274.6129032258	4.66666666666667	2.66666666666667
2022	4.22222222222222	0.832856169590019	2.33333333333333	789.111111111109	2.33333333333333	2
2023	6	0.719647153700675	3	1271.74074074074	3	2.33333333333333
2024	6.66666666666667	0.7866853557701	3	1078.08333333333	3	2.66666666666667
2025	6	0.758965798010707	2.66666666666667	1318.35416666666	2.66666666666667	2.66666666666667
2026	6.44444444444444	0.714056612384382	3	1346.22115384615	3	2.66666666666667
2027	7	0.734310988092916	3	1683.3953488372	3	2.66666666666667
2028	7.11111111111111	0.696720309392926	3.33333333333333	2455.30603448275	3.33333333333333	2.66666666666667
2029	5.88888888888889	0.611254243678151	3	1289.93103448276	3	2.33333333333333
2030	6.55555555555555	0.928069168967524	3	716.965517241379	3	2.66666666666667
2031	6.22222222222222	0.612568649530711	3.33333333333333	1103.70238095238	3.33333333333333	2.33333333333333
2032	5.88888888888889	0.730269257506303	3	1213.5625	3	2.33333333333333
2033	3.55555555555556	0.883814811566239	2	829.988095238096	2	2
2034	5	0.622706032782229	2.66666666666667	1638.20588235294	2.66666666666667	2.33333333333333
2035	0	0	0	1126.76171875	0	0
2036	10.5555555555556	0.404506717226339	4.33333333333333	3743.95270270271	4.33333333333333	3
2037	7.22222222222222	0.495082295534367	3.33333333333333	1778.00862068966	3.33333333333333	2.66666666666667
2038	4.88888888888889	0.84682045304528	2.33333333333333	2209.47115384615	2.33333333333333	2.33333333333333
2039	0	0	0	291.285714285713	0	0
2040	8.44444444444444	0.538515213151397	3.66666666666667	3072.72413793104	3.66666666666667	3
2041	6.11111111111111	0.607813372636427	2.66666666666667	2164.60416666667	2.66666666666667	2.66666666666667
2042	5.33333333333333	0.645005279600181	2.66666666666667	1392.91666666667	2.66666666666667	2.33333333333333
2043	6.11111111111111	0.856836998805415	2.66666666666667	1062.125	2.66666666666667	2.66666666666667
2044	5.11111111111111	0.879111121686972	2.66666666666667	1394.49074074074	2.66666666666667	2.33333333333333
2045	9.88888888888889	0.406731221418955	4.33333333333333	4395.75277777779	4.33333333333333	2.66666666666667
2046	0	0	0	1191	0	0
2047	5.66666666666667	0.725737729841824	3	1472.16875	3	2.33333333333333
2048	9.33333333333333	0.825081879625373	3.33333333333333	2801.22950819674	3.33333333333333	3.33333333333333
2049	5.66666666666667	0.796359499639269	2.66666666666667	1007.2	2.66666666666667	2.33333333333333
2050	5.77777777777778	0.656052519569344	3	1630.29166666667	3	2.33333333333333
2051	7	0.637158135224637	3.33333333333333	2288.66666666667	3.33333333333333	2.66666666666667
2052	10.1111111111111	0.839892360478913	3.66666666666667	2177.82661290323	3.66666666666667	3.33333333333333
2053	7.44444444444444	0.42797359778903	3.66666666666667	2358.42647058823	3.66666666666667	2.66666666666667
2054	7.66666666666667	0.709576571301012	3.33333333333333	1421.38888888889	3.33333333333333	2.66666666666667
2055	6.11111111111111	0.84339826910832	2.66666666666667	1384.99999999999	2.66666666666667	2.66666666666667
2056	7.55555555555555	0.470113024540742	4	2168.75	4	2.33333333333333
2057	7.44444444444444	0.728264340018823	3.33333333333333	2564.2890625	3.33333333333333	2.66666666666667
2058	4.66666666666667	0.75385605330884	2.33333333333333	1803.09999999999	2.33333333333333	2.33333333333333
2059	7.33333333333333	0.559385293799009	3.33333333333333	1766.18965517241	3.33333333333333	2.66666666666667
2060	6.66666666666667	0.629682245464319	3	2071.18103448275	3	2.66666666666667
2061	4.44444444444444	0.637981231796013	2.33333333333333	481.666666666666	2.33333333333333	2.33333333333333
2062	5.55555555555555	0.701710032147434	2.66666666666667	1376.34051724138	2.66666666666667	2.33333333333333
2063	5.22222222222222	0.557691458505669	3	2121.87931034483	3	2
2064	0	0	0	1155.64423076923	0	0
2065	4.77777777777778	0.641444687551688	2.66666666666667	1996.91935483871	2.66666666666667	2
2066	6	0.671465852319888	3	1927.484375	3	2.33333333333333
2067	7.55555555555555	0.496209848234471	3.33333333333333	2620.09121621622	3.33333333333333	2.66666666666667
2068	0	0	0	670.000000000001	0	0
2069	10.1111111111111	0.324818382639089	5	3577.125	5	2.66666666666667
