D:\FCM\sort original MDS42\2021.01.10\OS1 before sort_7.daf
All

Object Number	Area_M02	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio_M02	Height_M02	Intensity_MC_Ch02	Length_M02	Width_M02
1973	4	0.529814413198284	0.618643894264532	2.66666666666667	545.51923076923	2.66666666666667	1.66666666666667
1974	8.88888888888889	0.54279933994302	0.655527016161912	4	1750.19642857143	4	2.66666666666667
1975	6.11111111111111	0.668208249274364	0.726911204411959	3	2411.96634615385	3	2.33333333333333
1976	0	0	0	0	214.925925925926	0	0
1977	5.22222222222222	0.78911663105294	0.850340001541816	2.66666666666667	1075.63888888889	2.66666666666667	2.33333333333333
1978	9.55555555555555	0.419245275919599	0.575240489741211	4.33333333333333	2209.67142857143	4.33333333333333	2.66666666666667
1979	6.66666666666667	0.708313072887939	0.846013605234655	3	1743.93965517241	3	2.66666666666667
1980	2	0.443357662389046	0.478091443733757	2	281.8515625	2	1
1981	5	0.635663791791952	0.807086083730916	2.66666666666667	1019.74038461538	2.66666666666667	2.33333333333333
1982	12	0.728463503157136	0.877962973914302	4	3645.82142857142	4	3.66666666666667
1983	12	0.428499133780799	0.567099628035238	5	4106	5	3.66666666666667
1984	0	0	0	0	953.839999999999	0	0
1985	0	0	0	0	380.214285714285	0	0
1986	4.44444444444444	0.919509274385809	0.858929503911392	2.33333333333333	1115.25	2.33333333333333	2
1987	13.2222222222222	0.392959179315918	0.582981441020442	5.33333333333333	4372.05000000001	5.33333333333333	3
1988	7.55555555555555	0.4115296191561	0.615029375502449	3.66666666666667	3191.19444444443	3.66666666666667	2.33333333333333
1989	5.11111111111111	0.730616151895084	0.864193149917573	2.66666666666667	2012.49999999999	2.66666666666667	2.33333333333333
1990	5.55555555555555	0.813732821730891	0.860892045394467	2.66666666666667	1407.89880952381	2.66666666666667	2.33333333333333
1991	4.88888888888889	0.619173592069258	0.741222064959349	2.66666666666667	1732.27777777777	2.66666666666667	2
1992	6.33333333333333	0.821265421628316	0.896039205782571	2.66666666666667	1132.6875	2.66666666666667	2.66666666666667
1993	7.55555555555555	0.812851168922199	0.922967145845948	3	906.785714285715	3	3
1994	8.66666666666667	0.351325079312405	0.57618669743676	4	3022.15476190475	4	2.66666666666667
1995	0	0	0	0	1044.375	0	0
1996	6.11111111111111	0.564762744359689	0.738099352920922	3	2370.40833333333	3	2.33333333333333
1997	7.22222222222222	0.867618698697228	0.894204951448471	3.33333333333333	980.234375000003	3.33333333333333	2.66666666666667
1998	9.11111111111111	0.533642780688673	0.727689583609027	3.66666666666667	2920.19230769234	3.66666666666667	2.66666666666667
1999	11.2222222222222	0.873550067224398	0.842209155490027	4	820.238636363634	4	3.66666666666667
2000	7.66666666666667	0.61406098670727	0.784604220903277	3.33333333333333	2350.20192307691	3.33333333333333	2.66666666666667
2001	11.5555555555556	0.565360960647851	0.800844948425031	4	2360.19871794872	4	3.66666666666667
2002	7.33333333333333	0.597297155315481	0.759853200969108	3.33333333333333	2678.94444444444	3.33333333333333	2.66666666666667
2003	5	0.580895931191053	0.74683420467836	2.66666666666667	1412.96120689655	2.66666666666667	2
2004	7.33333333333333	0.604890844158808	0.764691942798442	3.33333333333333	3362.69396551724	3.33333333333333	2.66666666666667
2005	10.5555555555556	0.270352286167251	0.463108471747242	5	3556.47767857142	5	2.33333333333333
2006	7.33333333333333	0.454842605380729	0.627432377065831	3.66666666666667	2475.58088235295	3.66666666666667	2.33333333333333
2007	4.66666666666667	0.833971612718077	0.749823521220627	2.66666666666667	1315.5	2.66666666666667	2
2008	4.44444444444444	0.644551420947526	0.716929575742783	2.66666666666667	1817.89	2.66666666666667	2
2009	5.66666666666667	0.621433330581856	0.85097558485895	2.66666666666667	1442.8125	2.66666666666667	2.33333333333333
2010	0	0	0	0	798.000000000001	0	0
2011	0	0	0	0	490.678571428571	0	0
2012	6	0.600674237513428	0.778396491229445	3	1576.37500000003	3	2.33333333333333
2013	6.66666666666667	0.632154117683912	0.828951131672488	3	1244.8515625	3	2.66666666666667
2014	5.66666666666667	0.621166398438918	0.751875975504231	3	1682.25431034482	3	2.33333333333333
2015	6.55555555555555	0.6365029302649	0.790284890907101	3	2952.80357142858	3	2.66666666666667
2016	5.55555555555555	0.797832157826716	0.860892045394467	2.66666666666667	1787.55555555555	2.66666666666667	2.33333333333333
2017	0	0	0	0	815.220238095236	0	0
2018	6.66666666666667	0.762279915836355	0.853161724468817	3	1295.3125	3	2.66666666666667
2019	11.3333333333333	0.454532870947803	0.661005388584288	4.66666666666667	3742.7195945946	4.66666666666667	3
2020	8.44444444444444	0.466176147054148	0.665076690491226	3.66666666666667	2365.49305555556	3.66666666666667	3
2021	9.88888888888889	0.496616595882037	0.599654381608859	4.66666666666667	5274.6129032258	4.66666666666667	2.66666666666667
2022	4.22222222222222	0.832856169590019	0.876798086630038	2.33333333333333	789.111111111109	2.33333333333333	2
2023	6	0.719647153700675	0.75758933181932	3	1271.74074074074	3	2.33333333333333
2024	6.66666666666667	0.7866853557701	0.870812112623258	3	1078.08333333333	3	2.66666666666667
2025	6	0.758965798010707	0.869079181001016	2.66666666666667	1318.35416666666	2.66666666666667	2.66666666666667
2026	6.44444444444444	0.714056612384382	0.825009497943388	3	1346.22115384615	3	2.66666666666667
2027	7	0.734310988092916	0.791361673093135	3	1683.3953488372	3	2.66666666666667
2028	7.11111111111111	0.696720309392926	0.846894120934807	3.33333333333333	2455.30603448275	3.33333333333333	2.66666666666667
2029	5.88888888888889	0.611254243678151	0.748980988550835	3	1289.93103448276	3	2.33333333333333
2030	6.55555555555555	0.928069168967524	0.890500635391623	3	716.965517241379	3	2.66666666666667
2031	6.22222222222222	0.612568649530711	0.686312385667996	3.33333333333333	1103.70238095238	3.33333333333333	2.33333333333333
2032	5.88888888888889	0.730269257506303	0.78767334044432	3	1213.5625	3	2.33333333333333
2033	3.55555555555556	0.883814811566239	0.899713073727273	2	829.988095238096	2	2
2034	5	0.622706032782229	0.747433898770201	2.66666666666667	1638.20588235294	2.66666666666667	2.33333333333333
2035	0	0	0	0	1126.76171875	0	0
2036	10.5555555555556	0.404506717226339	0.655180183315175	4.33333333333333	3743.95270270271	4.33333333333333	3
2037	7.22222222222222	0.495082295534367	0.767328700761681	3.33333333333333	1778.00862068966	3.33333333333333	2.66666666666667
2038	4.88888888888889	0.84682045304528	0.957550734473589	2.33333333333333	2209.47115384615	2.33333333333333	2.33333333333333
2039	0	0	0	0	291.285714285713	0	0
2040	8.44444444444444	0.538515213151397	0.708363782243089	3.66666666666667	3072.72413793104	3.66666666666667	3
2041	6.11111111111111	0.607813372636427	0.786297040792518	2.66666666666667	2164.60416666667	2.66666666666667	2.66666666666667
2042	5.33333333333333	0.645005279600181	0.775165974700582	2.66666666666667	1392.91666666667	2.66666666666667	2.33333333333333
2043	6.11111111111111	0.856836998805415	0.964515027210007	2.66666666666667	1062.125	2.66666666666667	2.66666666666667
2044	5.11111111111111	0.879111121686972	0.864193149917573	2.66666666666667	1394.49074074074	2.66666666666667	2.33333333333333
2045	9.88888888888889	0.406731221418955	0.605004079462033	4.33333333333333	4395.75277777779	4.33333333333333	2.66666666666667
2046	0	0	0	0	1191	0	0
2047	5.66666666666667	0.725737729841824	0.768797435896349	3	1472.16875	3	2.33333333333333
2048	9.33333333333333	0.825081879625373	0.929522592320728	3.33333333333333	2801.22950819674	3.33333333333333	3.33333333333333
2049	5.66666666666667	0.796359499639269	0.861601511134024	2.66666666666667	1007.2	2.66666666666667	2.33333333333333
2050	5.77777777777778	0.656052519569344	0.773573283334202	3	1630.29166666667	3	2.33333333333333
2051	7	0.637158135224637	0.744105684079345	3.33333333333333	2288.66666666667	3.33333333333333	2.66666666666667
2052	10.1111111111111	0.839892360478913	0.873985215912178	3.66666666666667	2177.82661290323	3.66666666666667	3.33333333333333
2053	7.44444444444444	0.42797359778903	0.602789359763862	3.66666666666667	2358.42647058823	3.66666666666667	2.66666666666667
2054	7.66666666666667	0.709576571301012	0.753306176492506	3.33333333333333	1421.38888888889	3.33333333333333	2.66666666666667
2055	6.11111111111111	0.84339826910832	0.900140660072162	2.66666666666667	1384.99999999999	2.66666666666667	2.66666666666667
2056	7.55555555555555	0.470113024540742	0.607133253471668	4	2168.75	4	2.33333333333333
2057	7.44444444444444	0.728264340018823	0.786167254596899	3.33333333333333	2564.2890625	3.33333333333333	2.66666666666667
2058	4.66666666666667	0.75385605330884	0.791533720440247	2.33333333333333	1803.09999999999	2.33333333333333	2.33333333333333
2059	7.33333333333333	0.559385293799009	0.792017657438612	3.33333333333333	1766.18965517241	3.33333333333333	2.66666666666667
2060	6.66666666666667	0.629682245464319	0.763903972725695	3	2071.18103448275	3	2.66666666666667
2061	4.44444444444444	0.637981231796013	0.700353439430656	2.33333333333333	481.666666666666	2.33333333333333	2.33333333333333
2062	5.55555555555555	0.701710032147434	0.755050991511935	2.66666666666667	1376.34051724138	2.66666666666667	2.33333333333333
2063	5.22222222222222	0.557691458505669	0.658176417425759	3	2121.87931034483	3	2
2064	0	0	0	0	1155.64423076923	0	0
2065	4.77777777777778	0.641444687551688	0.687585348543045	2.66666666666667	1996.91935483871	2.66666666666667	2
2066	6	0.671465852319888	0.769565860913349	3	1927.484375	3	2.33333333333333
2067	7.55555555555555	0.496209848234471	0.768741227978793	3.33333333333333	2620.09121621622	3.33333333333333	2.66666666666667
2068	0	0	0	0	670.000000000001	0	0
2069	10.1111111111111	0.324818382639089	0.515873544725743	5	3577.125	5	2.66666666666667
2070	6.22222222222222	0.720419204530412	0.868553950490285	2.66666666666667	2011.40384615385	2.66666666666667	2.66666666666667
2071	0	0	0	0	617.181034482758	0	0
2072	5.44444444444444	0.53291635394713	0.658321123039767	3	2255.80555555556	3	2
2073	4.55555555555556	0.640667895338709	0.722320234326368	2.66666666666667	779.158653846155	2.66666666666667	2
2074	8.77777777777778	0.881125964521942	0.821572753736994	3.66666666666667	1935.79098360655	3.66666666666667	3
2075	2.33333333333333	0.806983513271582	0.838881204388603	1.66666666666667	246.169117647059	1.66666666666667	1.66666666666667
2076	12.5555555555556	0.659157967261403	0.749360515518117	4.33333333333333	2998.91891891893	4.33333333333333	3.66666666666667
2077	10.6666666666667	0.510058853908726	0.715807524359629	4.66666666666667	2621.50000000001	4.66666666666667	3
2078	5	0.585444484207817	0.639540588178433	3	1574.07142857143	3	2
2079	8	0.723511324340305	0.750669659395782	3.33333333333333	2164	3.33333333333333	2.66666666666667
2080	4.55555555555556	0.793719983795242	0.703999342799581	2.66666666666667	654.015625	2.66666666666667	2
2081	7.11111111111111	0.605752257441098	0.832662675594733	3	2144.03703703704	3	2.66666666666667
2082	9.66666666666667	0.785135729831035	0.834970597967549	3.66666666666667	3323.64393939393	3.66666666666667	3.33333333333333
2083	6.44444444444444	0.621254619055697	0.770468801913466	3	2174.5625	3	2.33333333333333
2084	6.77777777777778	0.692838456829692	0.853655759668925	3	3024.0357142857	3	2.66666666666667
2085	5.55555555555555	0.889541427538709	0.830329944281666	2.66666666666667	1430.83823529411	2.66666666666667	2.33333333333333
2086	6.66666666666667	0.550578618903	0.708411189445162	3.33333333333333	2048.28125000001	3.33333333333333	2.33333333333333
2087	1	0.967555383671573	1	1	2402.50000000001	1	1
2088	0	0	0	0	573.95238095238	0	0
2089	5	0.878527234429838	0.910548443995082	2.33333333333333	1173.03571428571	2.33333333333333	2.33333333333333
2090	6.11111111111111	0.52582692418372	0.760964363492792	3	1643.625	3	2.33333333333333
2091	4.77777777777778	0.717659955116076	0.729033348735561	2.66666666666667	1560	2.66666666666667	2
2092	11	0.529583432721396	0.74911554282671	3.66666666666667	3814.34943181816	3.66666666666667	3.66666666666667
2093	1.66666666666667	0.892284629583334	0.871779788708135	1.33333333333333	871.329545454544	1.33333333333333	1.33333333333333
2094	4.88888888888889	0.598383353541442	0.73425425594219	2.66666666666667	1648.25925925926	2.66666666666667	2.33333333333333
2095	11.2222222222222	0.525466398157601	0.588000517999265	4.66666666666667	2934.03716216215	4.66666666666667	3
2096	0	0	0	0	418.839285714287	0	0
2097	6.55555555555555	0.836066135991219	0.838289781661859	3	911.166666666668	3	2.66666666666667
2098	6.44444444444444	0.596342183511806	0.736746584228912	3	2066.9375	3	2.66666666666667
2099	9.22222222222222	0.88522347147224	0.930127738330236	3.33333333333333	957.362068965524	3.33333333333333	3.33333333333333
2100	5.33333333333333	0.852174468825779	0.876829589033769	2.66666666666667	1879.29347826087	2.66666666666667	2.33333333333333
2101	10.6666666666667	0.601108876690534	0.740296555397818	4	3500.85606060605	4	3.33333333333333
2102	9.55555555555555	0.902145694324425	0.905497499535341	3.66666666666667	3092.69396551725	3.66666666666667	3
2103	11.1111111111111	0.433222098824561	0.678898873704159	4.33333333333333	3474.64705882351	4.33333333333333	3.33333333333333
2104	8.33333333333333	0.850692754925916	0.840262337908914	3.33333333333333	1068.07142857143	3.33333333333333	3
2105	2.66666666666667	0.453422725829867	0.654653670707977	2	961.250000000001	2	1.33333333333333
2106	10.1111111111111	0.917792204184716	0.90986682613575	3.66666666666667	970.987499999998	3.66666666666667	3.33333333333333
2107	0	0	0	0	729.184523809522	0	0
2108	4.77777777777778	0.70369194573781	0.831964512956994	2.33333333333333	1335.82142857143	2.33333333333333	2.33333333333333
2109	4.33333333333333	0.597237476606812	0.841971222351318	2.33333333333333	544.624999999999	2.33333333333333	2
2110	0	0	0	0	329.666666666667	0	0
2111	5.88888888888889	0.696258718671855	0.788113405115047	2.66666666666667	1620.42857142857	2.66666666666667	2.66666666666667
2112	5.22222222222222	0.530068758143828	0.723699662603406	3	1250.19230769231	3	2
2113	4.77777777777778	0.869361183796807	0.917465778507082	2.33333333333333	858.600000000001	2.33333333333333	2.33333333333333
2114	6.77777777777778	0.405904231440566	0.521316296413021	3.66666666666667	2649.65384615384	3.66666666666667	2.33333333333333
2115	8.11111111111111	0.565681194376759	0.657872794796599	3.66666666666667	2141.02272727273	3.66666666666667	2.66666666666667
2116	9.22222222222222	0.842556737725161	0.893454915829419	3.33333333333333	954.475806451614	3.33333333333333	3
2117	3.77777777777778	0.667243847136942	0.757835457217684	2.33333333333333	1408.41071428572	2.33333333333333	1.66666666666667
2118	4.44444444444444	0.719310761470267	0.762051764361363	2.66666666666667	1484.4193548387	2.66666666666667	2
2119	8.11111111111111	0.842090823390441	0.846414260413483	3.33333333333333	1384.69444444444	3.33333333333333	3
2120	11.4444444444444	0.662230541180992	0.856925849284876	4	1228.74137931035	4	3.33333333333333
2121	9.55555555555555	0.475313572005037	0.688031360223874	4	3043.75	4	3
2122	7.22222222222222	0.434509091366768	0.585136070820917	3.66666666666667	2068.5	3.66666666666667	2.33333333333333
2123	8.44444444444444	0.68419710772548	0.727003254036022	3.66666666666667	1091.80172413793	3.66666666666667	2.66666666666667
2124	10.3333333333333	0.499835062247939	0.681790582982754	4	2275.72321428571	4	3.33333333333333
2125	5.44444444444444	0.723280661169581	0.830856270812397	2.66666666666667	1117.13043478261	2.66666666666667	2.33333333333333
2126	11.1111111111111	0.458084643198786	0.6859709303533	4.33333333333333	3443.20982142857	4.33333333333333	3
2127	22.2222222222222	0.510689657321987	0.597394975955101	8.66666666666667	6443.53488372088	8.66666666666667	7.33333333333333
2128	8.33333333333333	0.505456888311614	0.706043681631957	3.66666666666667	2531.375	3.66666666666667	2.66666666666667
2129	11.1111111111111	0.769044947261521	0.768629972558031	3.66666666666667	1119.00568181818	3.66666666666667	3.66666666666667
2130	5.88888888888889	0.715265910217201	0.784707976728751	3	2184.74999999999	3	2.33333333333333
2131	11.5555555555556	0.89860157100848	0.929783729222294	4	1188.14814814815	4	3.66666666666667
2132	4.66666666666667	0.780457160246843	0.887573328084497	2.33333333333333	987.729166666665	2.33333333333333	2.33333333333333
2133	5.55555555555555	0.595069925666658	0.840317422641516	2.66666666666667	1871.615	2.66666666666667	2.33333333333333
2134	6.77777777777778	0.712617584690954	0.68094084134112	3.33333333333333	1188.35416666667	3.33333333333333	2.33333333333333
2135	9.55555555555555	0.32082283469221	0.518178343814707	4.66666666666667	4500.225	4.66666666666667	2.66666666666667
2136	5.77777777777778	0.855843876139445	0.867376912058557	2.66666666666667	760.717391304349	2.66666666666667	2.33333333333333
2137	0	0	0	0	396	0	0
2138	5.44444444444444	0.807141224449704	0.910344804628515	2.66666666666667	1409.96153846155	2.66666666666667	2.33333333333333
2139	13.8888888888889	0.734585978552703	0.699712953531395	5	4926.34883720929	5	3.66666666666667
2140	6.44444444444444	0.610099429092579	0.697805553704797	3.33333333333333	1662.28571428571	3.33333333333333	2.33333333333333
2141	7.33333333333333	0.709234869061699	0.778234050551908	3.33333333333333	1324.69485294117	3.33333333333333	2.66666666666667
2142	6.66666666666667	0.588310843253692	0.658409496004665	3.33333333333333	2208.24999999999	3.33333333333333	2.33333333333333
2143	5.55555555555555	0.656559117745929	0.826510608432685	2.66666666666667	1818.25	2.66666666666667	2.33333333333333
2144	10.2222222222222	0.825702295274183	0.892111516446817	3.66666666666667	1277	3.66666666666667	3.66666666666667
2145	7.55555555555555	0.710044306542483	0.855585710705086	3.33333333333333	1678.43939393939	3.33333333333333	3
2146	2.55555555555556	0.674013252993651	0.667848996950386	2	234.630952380953	2	1.33333333333333
2147	6.55555555555555	0.742805266961701	0.808368135956426	3	1385.421875	3	2.66666666666667
2148	8.44444444444444	0.530446401409513	0.699838327509789	3.66666666666667	2469.37037037038	3.66666666666667	2.66666666666667
2149	9.33333333333333	0.471602763698871	0.645961362323476	4.33333333333333	2353.69932432433	4.33333333333333	2.66666666666667
2150	7.55555555555555	0.748590152257011	0.769537243732514	3.33333333333333	1298.96875	3.33333333333333	2.66666666666667
2151	0	0	0	0	634.999999999999	0	0
2152	6.33333333333333	0.771867789507083	0.775872305689324	3	1677.5625	3	2.33333333333333
2153	5.11111111111111	0.767118690544912	0.803206483955337	2.66666666666667	771.309523809524	2.66666666666667	2.33333333333333
2154	0	0	0	0	567.8125	0	0
2155	12.1111111111111	0.514448125732338	0.223059617245518	18	3193.76736111115	18	4.33333333333333
2156	16.2222222222222	0.579602398871907	0.749489063331719	5	10540.8636363639	5	4
2157	6.44444444444444	0.890563314177982	0.888525884970287	3	701.000000000001	3	2.66666666666667
2158	12.4444444444444	0.80814501371797	0.818559796494286	4	1727.88793103448	4	3.66666666666667
2159	9.66666666666667	0.54183237757081	0.746228656948181	4	3320.77142857142	4	3
2160	5.44444444444444	0.863399839141777	0.889612689883083	2.66666666666667	908.249999999999	2.66666666666667	2.33333333333333
2161	0	0	0	0	495.333333333332	0	0
2162	5.33333333333333	0.605146696017499	0.67144730331973	3	1436.0775862069	3	2
2163	4.22222222222222	0.843929444925718	0.859439563690411	2.33333333333333	876.527777777779	2.33333333333333	2
2164	5.22222222222222	0.762571756708198	0.869479974531853	2.66666666666667	1057.421875	2.66666666666667	2.33333333333333
2165	8.66666666666667	0.650530788819296	0.710491885106346	3.66666666666667	1361.125	3.66666666666667	2.66666666666667
2166	10.1111111111111	0.54363183551017	0.782570616624785	3.66666666666667	2015.77083333334	3.66666666666667	3.33333333333333
2167	2.66666666666667	0.530715288222635	0.654653670707977	2	305.857142857142	2	1.33333333333333
2168	4.11111111111111	0.745405623454871	0.801136602319778	2.33333333333333	1216.08928571429	2.33333333333333	2
2169	3.66666666666667	0.839189300253904	0.931891116296094	2	1338.25	2	2
2170	10.1111111111111	0.307390551779522	0.519392666643899	5	4158.12162162163	5	2.66666666666667
2171	5.22222222222222	0.8288860837403	0.85014532829879	2.66666666666667	1061.01785714286	2.66666666666667	2.33333333333333
2172	5.22222222222222	0.626110203079624	0.78410950138972	2.66666666666667	1150	2.66666666666667	2.33333333333333
2173	6.66666666666667	0.664490351451484	0.827747139701647	3	1270.455	3	2.66666666666667
2174	6.55555555555555	0.779877357480144	0.827813054818489	3	1788.65853658536	3	2.66666666666667
2175	5	0.586600130559907	0.667651052033505	3	904.5	3	2
2176	8.66666666666667	0.648391405815386	0.747063957324016	3.33333333333333	1858.1171875	3.33333333333333	3.33333333333333
2177	8.44444444444444	0.818983229676153	0.798304418579738	3.66666666666667	941.260869565221	3.66666666666667	3
2178	0	0	0	0	504.285714285713	0	0
2179	8.33333333333333	0.868177237896223	0.886121870169153	3.33333333333333	2173.25000000001	3.33333333333333	3
2180	8.55555555555555	0.878236772022083	0.919199042513429	3.33333333333333	1050.43965517242	3.33333333333333	3.33333333333333
2181	12.2222222222222	0.553320585565896	0.651841090454067	4.66666666666667	4123.50000000001	4.66666666666667	3
2182	0	0	0	0	1016.6418918919	0	0
2183	9.55555555555555	0.574670016360417	0.686488528621845	4	2072.4375	4	2.66666666666667
2184	7.88888888888889	0.639317757370472	0.72452683547274	3.66666666666667	4929.12121212119	3.66666666666667	2.66666666666667
2185	5.55555555555555	0.912507521286322	0.945905302926917	2.66666666666667	1429.98148148148	2.66666666666667	2.66666666666667
2186	7.77777777777778	0.629395242047217	0.727991819971737	3.66666666666667	1835.85714285714	3.66666666666667	2.66666666666667
2187	7.33333333333333	0.506361910779155	0.63828846503779	3.66666666666667	2204.75862068966	3.66666666666667	2.33333333333333
2188	8.88888888888889	0.401527024477325	0.659278016627839	4	3162.29545454546	4	2.66666666666667
2189	5.55555555555555	0.60500279970057	0.792009815636904	2.66666666666667	1815.42857142857	2.66666666666667	2.33333333333333
2190	11.5555555555556	0.540030731589283	0.681196015760563	4.33333333333333	5141.05833333332	4.33333333333333	3
2191	0	0	0	0	270.541666666667	0	0
2192	0	0	0	0	773.700000000002	0	0
2193	5	0.830902318365524	0.868593966539233	2.66666666666667	935.45689655172	2.66666666666667	2.33333333333333
2194	4.22222222222222	0.706405800459985	0.832605657410933	2.33333333333333	2789.45238095238	2.33333333333333	2
2195	8	0.790589537503411	0.768244154407351	3.33333333333333	2348.16249999999	3.33333333333333	2.66666666666667
2196	8.33333333333333	0.478664127439294	0.685447382061975	4	3277.63425925925	4	2.66666666666667
2197	5.88888888888889	0.740276451118888	0.782511190406332	3	1266.92307692308	3	2.33333333333333
2198	12.2222222222222	0.811021983952863	0.868117059210372	4	1363.81666666667	4	3.66666666666667
2199	6.33333333333333	0.609721709164818	0.775872305689324	3	2072.99137931034	3	2.33333333333333
2200	9.55555555555555	0.391506655356876	0.581303448273257	4.33333333333333	4263.76851851851	4.33333333333333	2.66666666666667
2201	5.44444444444444	0.748596940616666	0.86403252877615	2.66666666666667	2012.90178571428	2.66666666666667	2.33333333333333
2202	6.66666666666667	0.522968765864918	0.786596673437834	3.33333333333333	1938.24553571428	3.33333333333333	2.33333333333333
2203	9.66666666666667	0.808419617805932	0.824895647390541	3.33333333333333	1403.93965517241	3.33333333333333	3.33333333333333
2204	9.22222222222222	0.519142255997571	0.65550036653247	4	3646.32432432431	4	2.66666666666667
2205	8.55555555555555	0.388889929087498	0.602569000285608	4	3352.56896551723	4	2.66666666666667
2206	6.77777777777778	0.752757628099255	0.668646699807337	3.33333333333333	3279.4921875	3.33333333333333	2.33333333333333
2207	9.77777777777778	0.726087154057134	0.77105146800259	3.66666666666667	1105.66666666667	3.66666666666667	3.33333333333333
2208	8.88888888888889	0.637317221669492	0.773724565031382	3.33333333333333	2304.39583333331	3.33333333333333	3.33333333333333
2209	5.88888888888889	0.759941211189535	0.84735263800335	2.66666666666667	724.406250000004	2.66666666666667	2.66666666666667
2210	5.33333333333333	0.623585043076196	0.782861622765871	2.66666666666667	1604	2.66666666666667	2.33333333333333
2211	10.7777777777778	0.347078742057336	0.467249184720987	5.33333333333333	4077.88602941179	5.33333333333333	2.66666666666667
2212	3.88888888888889	0.550501918860163	0.620431488982591	2.66666666666667	997.767241379308	2.66666666666667	1.66666666666667
2213	19.4444444444444	0.168950434065682	0.250644042586389	9.33333333333333	7450.80000000006	9.33333333333333	3
2214	2.44444444444444	0.840023833928526	0.903655845143982	1.66666666666667	1246.34615384616	1.66666666666667	1.66666666666667
2215	6.11111111111111	0.97719611971654	0.962759044751046	2.66666666666667	525.928571428572	2.66666666666667	2.66666666666667
2216	6.33333333333333	0.607773752128907	0.737430879857177	3	1717.89224137931	3	2.66666666666667
2217	7.33333333333333	0.546747213864854	0.71819068202451	3.33333333333333	1979.05128205128	3.33333333333333	2.66666666666667
2218	4.88888888888889	0.707063372836057	0.752663578934299	2.66666666666667	2166.75431034482	2.66666666666667	2
2219	8	0.731377897584455	0.834044267968404	3.33333333333333	2384.62083333332	3.33333333333333	3
2220	6.44444444444444	0.51311229649928	0.660187357947002	3.33333333333333	2225.95161290323	3.33333333333333	2.33333333333333
2221	0	0	0	0	1110.46785714285	0	0
2222	7.11111111111111	0.555583406721043	0.757475452483571	3.33333333333333	3180.375	3.33333333333333	2.66666666666667
2223	8.55555555555555	0.678571799734216	0.78640744179618	3.33333333333333	2436.49137931035	3.33333333333333	3
2224	5.55555555555555	0.480345307571615	0.600190072593125	3.33333333333333	1215.36111111111	3.33333333333333	2
2225	2.44444444444444	0.59426582494793	0.585017939301704	2	437.615384615385	2	1.33333333333333
2226	8	0.472173407422913	0.660792642159126	3.66666666666667	2194.7421875	3.66666666666667	2.66666666666667
2227	4.33333333333333	0.512736423996988	0.533337114324946	3	1354.625	3	1.66666666666667
2228	8.11111111111111	0.736623852534453	0.842140044922161	3.33333333333333	1414.765625	3.33333333333333	3
2229	5	0.486403554600856	0.627180378449772	3	878.285714285714	3	2.33333333333333
2230	16.7777777777778	0.863151478467744	0.870692791891175	5	1478.73863636363	5	4.33333333333333
2231	6	0.786555895020479	0.869079181001014	2.66666666666667	2202.953125	2.66666666666667	2.66666666666667
2232	6.77777777777778	0.849145062071561	0.883535058718244	3	2961.30769230769	3	2.66666666666667
2233	10.2222222222222	0.77406514783764	0.696633165883443	4.33333333333333	795.333333333336	4.33333333333333	3.33333333333333
2234	0	0	0	0	771.796874999994	0	0
2235	13.1111111111111	0.896967644817984	0.901428721593845	4	1490.97413793103	4	4
2236	8.11111111111111	0.575416039022541	0.795424882572721	3.33333333333333	2422.14351851852	3.33333333333333	2.66666666666667
2237	8.11111111111111	0.486773173605914	0.606873619456841	4	1927.7857142857	4	2.66666666666667
2238	6	0.967671289483854	0.96766295306298	2.66666666666667	1057.66666666667	2.66666666666667	2.66666666666667
2239	5.88888888888889	0.258479144871901	0.324834946809259	5	2388.95238095238	5	2.33333333333333
2240	8.33333333333333	0.38185818384878	0.572444012325855	4	2758.00357142856	4	2.66666666666667
2241	7.22222222222222	0.790976700152278	0.852651986450062	3.33333333333333	994.940476190478	3.33333333333333	2.66666666666667
2242	5.66666666666667	0.90733283913857	0.957596441239078	2.66666666666667	1171.35714285714	2.66666666666667	2.66666666666667
2243	9.55555555555555	0.578160909432127	0.743630028532339	4	2415.21428571428	4	3
2244	7.11111111111111	0.592463763468231	0.792809356844045	3	1668.02155172413	3	3
2245	9.11111111111111	0.490314142249822	0.663874286210702	4	3773.75000000002	4	2.66666666666667
2246	10	0.707118711173733	0.750049914102191	4	2482	4	3
2247	8.66666666666667	0.823890691413845	0.868968452501712	3.33333333333333	898.499999999999	3.33333333333333	3
2248	7.11111111111111	0.862663683307824	0.811544959585313	3.33333333333333	733.517241379312	3.33333333333333	2.66666666666667
2249	7.44444444444444	0.64799717192221	0.774580738824851	3.33333333333333	2643.25	3.33333333333333	2.66666666666667
2250	7.66666666666667	0.430063874738737	0.642815066241692	3.66666666666667	2112.49193548387	3.66666666666667	2.66666666666667
2251	10	0.762007199014085	0.71944957798326	4	907.32738095238	4	3
2252	0	0	0	0	590.619047619046	0	0
2253	10.1111111111111	0.835421544679674	0.90866102412555	3.66666666666667	1398.44047619048	3.66666666666667	3.33333333333333
2254	6.22222222222222	0.802102891817877	0.85957971833639	2.66666666666667	1115.47023809524	2.66666666666667	2.66666666666667
2255	0	0	0	0	736.129310344827	0	0
2256	0	0	0	0	1471.71428571429	0	0
